,mand,bot,kom,beha,baksteen,krijt,dobbelsteen,pop,boor,kikker,knoflook,handschoen,strijkijzer,blad,deksel,verpleger,sjaal,slak,eekhoorn,kalkoen,portemonnee,zweep,fluit,mier,bijl,armband,bezem,emmer,stier,stoel,doodskist,hert,hek,aansteker,dweil,paddenstoel,perzik,broekzak,liniaal,worst,zeehond,haai,schep,schommel,dienblad,rits,pijl,rug,riem,vogel,deken,tak,kogel,kooi,blik,kaars,auto,ketting,borst,wolk,jas,hond,ezel,jurk,eend,doel,hak,paard,sleutel,mes,been,bliksem,slot,lucifer,aap,snor,kopje,ui,schilderij,papegaai,potlood,duif,kussen,wasbeer,wortel,touw,litteken,rok,schedel,stinkdier,mouw,slang,lepel,ooievaar,rietje,pak,stropdas,boom,ober,horloge,golf,raam,vleugel,hout
stier,0.995642542839,0.792847275734,0.767753720284,0.922088682652,0.889191567898,0.830718755722,0.929439425468,0.829078614712,0.86760866642,0.790084958076,0.943635761738,0.832143127918,0.883943915367,0.970981419086,0.970449626446,0.863540649414,0.998759865761,0.842700779438,0.746495962143,0.736499965191,0.876299321651,0.772915959358,0.958416283131,0.779694318771,0.783242285252,0.98836427927,0.913654386997,0.799581110477,5.96046447754e-08,0.883933722973,0.885767579079,0.722060143948,0.737546443939,0.95452517271,0.898391842842,0.905246853828,0.917175650597,0.880614757538,0.844099342823,0.929079532623,0.704810738564,0.697898030281,0.914254844189,0.865787446499,0.918219447136,0.879754900932,0.746434688568,0.81280207634,0.854907333851,0.842754840851,0.832835257053,0.934742689133,0.920113682747,0.729375243187,0.876662194729,0.81667470932,0.856525301933,0.862867176533,0.779091358185,0.908096790314,0.851297914982,0.742025732994,0.55568253994,0.793268501759,0.83208823204,0.92845839262,0.913956165314,0.56722342968,0.891238868237,0.758179247379,0.792642712593,0.817756533623,0.952047049999,0.792268037796,0.729033708572,0.794340193272,0.972367823124,0.915378630161,0.819330692291,0.768898665905,0.865120351315,0.680173277855,0.812895476818,0.691580951214,0.909118533134,0.776582300663,0.76952290535,0.826022326946,0.785272479057,0.743950605392,0.895798325539,0.687097430229,0.846362709999,0.875562787056,0.828936040401,0.779920935631,0.856537699699,0.901116013527,0.859438061714,0.934132814407,0.97715318203,0.921918332577,0.960932970047,0.892425894737
stoel,0.790533423424,0.870316028595,0.711342334747,0.713933587074,0.845050156116,0.829798877239,0.821767449379,0.677575945854,0.701917886734,0.830872833729,0.909211277962,0.711636781693,0.572111845016,0.868565797806,0.835884451866,0.767561078072,0.751121938229,0.820271730423,0.889946162701,0.856614530087,0.763578116894,0.804854631424,0.913544595242,0.838943600655,0.770543932915,0.761202037334,0.815605044365,0.82840359211,0.883933722973,-1.19209289551e-07,0.75981336832,0.947756946087,0.825338125229,0.647037506104,0.690914988518,0.91021323204,0.894656658173,0.768478214741,0.776319086552,0.843842804432,0.953864336014,0.817578554153,0.920259892941,0.69379234314,0.597985506058,0.74558365345,0.824195504189,0.640255451202,0.770210266113,0.87947678566,0.641266524792,0.836709797382,0.753686070442,0.698095738888,0.764110684395,0.719585478306,0.634256660938,0.787996530533,0.683242380619,0.943319678307,0.637556314468,0.784969568253,0.77664399147,0.685352504253,0.838464736938,1.01913177967,0.810625374317,0.811550736427,0.728082180023,0.689958333969,0.67839050293,0.846728265285,0.771728157997,0.789732515812,0.829367518425,0.870022952557,0.741482496262,0.964367985725,0.733791708946,0.809227526188,0.688257575035,0.856599211693,0.642405867577,0.865181565285,0.925680875778,0.656992912292,0.818959832191,0.815285742283,0.760855555534,0.78759676218,0.847288489342,0.790781915188,0.703016519547,0.961785078049,0.664929628372,0.658154368401,0.790563225746,0.746646165848,0.719027161598,0.779958367348,0.847211301327,0.593665242195,0.757048249245,0.678601384163
doodskist,0.810185551643,0.754061043262,0.783460378647,0.928290903568,0.781305611134,0.895057916641,0.747252583504,0.789792776108,0.661750137806,0.893931150436,0.878982663155,0.72216874361,0.667532801628,0.808436274529,0.818051934242,0.892450928688,0.811771094799,0.820554018021,0.859974443913,0.834311366081,0.799849569798,0.861799776554,0.876868367195,0.794855415821,0.731084823608,0.724038958549,0.716064810753,0.872676551342,0.885767579079,0.75981336832,0.0,0.893455684185,0.880869448185,0.676377594471,0.73496568203,0.844496369362,0.922195911407,0.81261742115,0.795334458351,0.879020094872,0.880102932453,0.910809516907,0.81331384182,0.793468177319,0.737685203552,1.00534427166,0.799628973007,0.737062931061,0.741610169411,0.792896091938,0.740794241428,0.830431342125,0.690965533257,0.793343305588,0.845118403435,0.675494134426,0.689375340939,0.650771379471,0.758708953857,0.893717467785,0.767704248428,0.81883764267,0.931747317314,0.720222830772,0.909632265568,0.889388620853,0.753749608994,0.800665020943,0.679026246071,0.731485724449,0.710770368576,0.880149304867,0.75755405426,0.706444382668,0.848943769932,0.812650024891,0.904249191284,0.928435981274,0.833184719086,0.861847221851,0.825584053993,0.80837726593,0.729977250099,0.866905212402,0.865795910358,0.753579080105,0.755966961384,0.893639206886,0.61240208149,0.764298141003,0.855890393257,0.699469447136,0.809038996696,0.944579362869,0.813125491142,0.731762349606,0.764264822006,0.720220685005,0.946791708469,0.772159695625,1.01524662971,0.810193061829,0.767436563969,0.70786690712
hert,0.984776079655,0.741153895855,0.829516887665,1.00473117828,1.01437008381,0.900429785252,0.860194921494,0.926788032055,0.910816907883,0.712949991226,0.9960064888,0.893984913826,0.922457993031,0.961801111698,0.903257787228,0.953401088715,0.925837337971,0.731874346733,0.684698164463,0.821203291416,0.830639839172,0.932953238487,0.893415808678,0.683922231197,0.84001493454,0.979256927967,0.98561668396,0.837514817715,0.722060143948,0.947756946087,0.893455684185,5.96046447754e-08,0.836761057377,0.830744206905,0.844133973122,0.813839733601,0.820624828339,0.873300373554,0.89095801115,0.928222239017,0.599706888199,0.700448870659,1.09572005272,0.834812283516,0.908095955849,1.00805056095,0.689882993698,0.814150452614,0.951730549335,0.689293265343,0.869153499603,0.891976058483,0.75639128685,0.77273619175,0.87252497673,0.819557130337,0.850887417793,0.905022025108,0.867194116116,0.817037642002,0.79862844944,0.63222271204,0.654455780983,0.91487377882,0.759626865387,0.90313911438,0.89347076416,0.6352237463,0.926593244076,0.83232665062,0.801159143448,0.951711833477,0.875085055828,0.8314858675,0.821228146553,0.823325932026,0.92567640543,0.877868950367,0.882117509842,0.649198889732,0.890599668026,0.678956031799,0.915401220322,0.588618516922,0.823222517967,0.920221745968,0.767741382122,0.91369509697,0.822819709778,0.665118515491,1.00416064262,0.707417428493,0.899171948433,0.675673365593,0.794925034046,0.862927317619,0.866052150726,0.760096669197,0.864846050739,0.844679117203,0.970882236958,0.793478548527,0.959744513035,0.855590701103
hek,0.994187653065,0.854101479053,0.636402845383,0.973751544952,1.00392627716,0.83710193634,0.955817937851,0.73222643137,0.817049980164,0.840358734131,0.926134467125,0.897887289524,0.782305538654,0.90305018425,0.942343533039,0.91846036911,0.866977453232,0.893700838089,0.841352939606,0.776621699333,0.830642819405,0.980604112148,0.963419318199,0.834132134914,0.80925142765,0.851926624775,0.815044999123,0.749769091606,0.737546443939,0.825338125229,0.880869448185,0.836761057377,0.0,0.809189915657,0.836442291737,0.906362056732,0.87217259407,0.86945104599,0.858444333076,0.891162037849,0.845816552639,0.885799884796,0.880106389523,0.745471656322,0.822469830513,0.823259890079,0.901517689228,0.739251375198,0.830273389816,0.843917071819,0.85843026638,0.761287987232,0.927141070366,0.722696363926,0.866978347301,0.82865858078,0.73748755455,0.768939852715,0.841684579849,0.823565721512,0.801284313202,0.74475222826,0.722940981388,0.85337805748,0.910491645336,0.840087473392,0.780761122704,0.728334784508,0.713228940964,0.842447042465,0.747910022736,0.887977600098,0.66019821167,0.917070865631,0.849102020264,0.902917265892,0.836283624172,1.01039791107,0.83914154768,0.850592851639,0.904619038105,0.93346619606,0.910000324249,0.788481235504,0.886355996132,0.691738188267,0.843694210052,0.803378224373,0.842537939548,0.844470381737,0.959335744381,0.798478424549,0.815616726875,0.931291878223,0.863033652306,0.66784799099,0.884445428848,0.706634283066,0.92650437355,0.881351649761,0.811482846737,0.549474179745,0.90894061327,0.701327085495
aansteker,0.795365929604,0.831505060196,0.623350739479,0.734723210335,0.836829185486,0.835765361786,0.783483624458,0.717325687408,0.713391840458,0.828147172928,0.800013899803,0.729300439358,0.501891613007,0.868417799473,0.69360435009,0.885243237019,0.671303153038,0.812306761742,0.884223818779,0.766595482826,0.619859337807,0.900594711304,0.775839328766,0.903426826,0.761916875839,0.585733532906,0.775558948517,0.722943305969,0.95452517271,0.647037506104,0.676377594471,0.830744206905,0.809189915657,-1.19209289551e-07,0.700600683689,0.896123766899,0.877242147923,0.672008037567,0.846658885479,0.881274819374,0.872752070427,0.834052801132,0.805792570114,0.761579036713,0.637733817101,0.771106719971,0.843907117844,0.80882537365,0.597549080849,0.786970257759,0.657076835632,0.86997282505,0.744259953499,0.787747144699,0.832180917263,0.507242441177,0.678477406502,0.695668041706,0.70204937458,0.836890459061,0.589981794357,0.790515244007,0.878062546253,0.706864118576,0.861886143684,0.92777967453,0.747763395309,0.871529281139,0.550172924995,0.545370340347,0.768683969975,0.814943432808,0.642079949379,0.507667541504,0.815471827984,0.871151566505,0.75536441803,0.831556797028,0.80012345314,0.686166763306,0.670059680939,0.969665706158,0.659528613091,0.890636205673,0.902535915375,0.759700775146,0.752098321915,0.834268987179,0.727283000946,0.693396806717,0.853450775146,0.671112179756,0.685666203499,1.00271332264,0.520963132381,0.596472084522,0.826493740082,0.783299922943,0.747331500053,0.612528204918,0.802161514759,0.638546943665,0.857864379883,0.731597900391
dweil,0.742633700371,0.786929130554,0.625828742981,0.646172642708,0.855145454407,0.841204226017,0.749105930328,0.799234926701,0.620507836342,0.777974486351,0.782959699631,0.752260446548,0.506137251854,0.823093056679,0.752683758736,0.713544845581,0.717737257481,0.632842540741,0.775602996349,0.816972732544,0.754199206829,0.84775519371,0.799068450928,0.804069340229,0.719639897346,0.910825252533,0.634806394577,0.53740978241,0.898391842842,0.690914988518,0.73496568203,0.844133973122,0.836442291737,0.700600683689,0.0,0.796338260174,0.75747436285,0.701651155949,0.776158809662,0.821506261826,0.913273870945,0.78183734417,0.736173510551,0.743123173714,0.611349463463,0.751969695091,0.872198045254,0.688349604607,0.76197385788,0.887857913971,0.634924650192,0.922823488712,0.744395375252,0.778595626354,0.795390367508,0.757470726967,0.681486725807,0.867811620235,0.687750756741,0.819900691509,0.625169098377,0.739012360573,0.819497406483,0.711090683937,0.785567343235,0.988410949707,0.785646677017,0.8544511199,0.755664467812,0.678241848946,0.737043619156,0.870794057846,0.759401977062,0.741402804852,0.824130415916,0.758092403412,0.769168376923,0.796576142311,0.854642510414,0.781158030033,0.676751494408,0.861860156059,0.616339921951,0.791128516197,0.879577040672,0.762767314911,0.785287022591,0.735599994659,0.770597398281,0.59150159359,0.790643453598,0.676932513714,0.698507189751,0.97952747345,0.631185770035,0.594933986664,0.697254061699,0.846697628498,0.732186079025,0.788561522961,0.886370241642,0.686360299587,0.86022657156,0.733046531677
paddenstoel,0.763200998306,0.760744154453,0.898266673088,0.849086642265,0.838337779045,0.902091920376,0.884283661842,0.840451300144,0.833400130272,0.658134698868,0.719358444214,0.790721654892,0.802846193314,0.80317813158,0.837408840656,0.975895643234,0.868242681026,0.646988391876,0.568311214447,0.788321554661,1.01021230221,0.895912051201,0.932789087296,0.622967839241,0.900470614433,0.861103653908,0.88551145792,0.803086996078,0.905246853828,0.91021323204,0.844496369362,0.813839733601,0.906362056732,0.896123766899,0.796338260174,0.0,0.640926063061,0.937876820564,0.738702654839,0.88022506237,0.724235773087,0.770752847195,0.882911741734,0.779990673065,0.802307724953,0.92805814743,0.879235446453,0.941283583641,0.873279511929,0.629124403,0.772076666355,0.712181448936,0.906858384609,0.846193611622,0.932050347328,0.790891289711,0.898138523102,0.873024582863,0.858102679253,0.748154163361,0.856350302696,0.773302912712,0.826827168465,0.805046439171,0.725385963917,1.04499769211,0.862102687359,0.759182274342,0.953010201454,0.865265965462,0.894780158997,0.910029828548,0.949893057346,0.858101725578,0.79657715559,0.876413285732,0.899920046329,0.761548042297,0.915141105652,0.601457357407,0.85148191452,0.671267211437,0.930353164673,0.558135509491,0.780577898026,0.870795845985,0.796061754227,0.851297616959,0.770697236061,0.527203440666,0.88532525301,0.691796123981,0.748904705048,0.651587605476,0.909162402153,0.906878590584,0.91448277235,0.617759525776,0.977688312531,1.01378059387,0.899819910526,0.918009221554,0.891447842121,0.837366044521
perzik,0.78715544939,0.795631289482,0.733904004097,0.882296025753,0.876021444798,0.901330590248,0.781004428864,0.873973727226,0.91114038229,0.758900284767,0.684753477573,0.863997340202,0.826560378075,0.880319297314,0.811524450779,1.00287520885,0.889455914497,0.770622551441,0.651830852032,0.649968028069,0.868970632553,0.950669527054,0.953664839268,0.770899116993,0.873780488968,0.921118676662,0.912183880806,0.757279872894,0.917175650597,0.894656658173,0.922195911407,0.820624828339,0.87217259407,0.877242147923,0.75747436285,0.640926063061,5.96046447754e-08,0.878366947174,0.843839049339,0.831500887871,0.843562722206,0.785002171993,0.897766411304,0.895064234734,0.727836787701,0.923683345318,0.830132484436,0.899588048458,0.970009386539,0.779976606369,0.845854580402,0.805801033974,0.8748229146,0.897367537022,0.740778326988,0.856066703796,0.869828522205,0.898419559002,0.833263337612,0.773611664772,0.797104537487,0.81350004673,0.887966990471,0.673275887966,0.743663311005,0.918358623981,0.832886219025,0.829952538013,0.852122306824,0.875354766846,0.963574051857,0.836484491825,0.859802961349,0.802987217903,0.80608946085,0.859870314598,0.849193155766,0.763050079346,0.808763027191,0.861062407494,0.814141690731,0.791506528854,0.754996180534,0.729889988899,0.745674729347,0.897983074188,0.835023403168,0.912633240223,0.763873934746,0.542112410069,0.969090759754,0.806480646133,0.777626514435,0.873184740543,0.730927228928,0.876196742058,0.842033565044,0.632623016834,0.767461538315,0.876427590847,0.849958062172,0.817030072212,0.926499009132,0.805374324322
broekzak,0.850476861,0.886187255383,0.782881200314,0.830989718437,0.904068231583,0.803089380264,0.899046897888,0.905015230179,0.805457055569,0.874603509903,0.946803927422,0.755100309849,0.623443722725,0.865714669228,0.85716342926,0.827608704567,0.752871990204,0.815162301064,0.858372747898,0.882539927959,0.526808738708,0.852626681328,0.731019258499,0.863405764103,0.810378909111,0.670064330101,0.799443244934,0.890066444874,0.880614757538,0.768478214741,0.81261742115,0.873300373554,0.86945104599,0.672008037567,0.701651155949,0.937876820564,0.878366947174,0.0,0.675077557564,0.9233263731,0.927918493748,0.850538909435,0.870605111122,0.795283317566,0.799882829189,0.676918148994,0.825332343578,0.74550819397,0.718287229538,0.764946401119,0.8791924119,0.877047538757,0.750807881355,0.911564409733,0.899262905121,0.833797991276,0.793829381466,0.75602555275,0.728321313858,0.90847659111,0.611467719078,0.888955771923,0.890403926373,0.777424693108,0.865717411041,0.946178793907,0.81134057045,0.831094563007,0.776244342327,0.661544620991,0.780349493027,0.936347186565,0.91980355978,0.833764970303,0.804653763771,0.730280518532,0.876147449017,0.915805459023,0.858259022236,0.76977622509,0.59055185318,0.846394538879,0.786160051823,0.841510415077,0.895551383495,0.858093082905,0.831672072411,0.781319916248,0.80960547924,0.855000138283,0.644303023815,0.817651927471,0.75305223465,0.936974048615,0.706236481667,0.646171331406,0.664715349674,0.807868540287,0.721500396729,0.637539863586,0.914128780365,0.820363163948,0.837483823299,0.873425483704
liniaal,0.873134732246,0.773053884506,0.836982607841,0.769458472729,0.879304289818,0.903548240662,0.766970217228,0.886826038361,0.617239952087,0.853882074356,0.832061648369,0.806351602077,0.692549586296,0.809647917747,0.800045490265,0.983721852303,0.815024256706,0.766206502914,0.783364653587,0.932410895824,0.893445193768,0.877499461174,0.795379400253,0.768161177635,0.808064997196,0.805650830269,0.803567767143,0.770951330662,0.844099342823,0.776319086552,0.795334458351,0.89095801115,0.858444333076,0.846658885479,0.776158809662,0.738702654839,0.843839049339,0.675077557564,0.0,0.909603238106,0.901009380817,0.80956953764,0.943390965462,0.723207652569,0.729117631912,0.795429170132,0.802414834499,0.800476551056,0.857002258301,0.873050689697,0.869803249836,0.945030272007,0.757590055466,0.861254692078,0.865349590778,0.894980251789,0.878423035145,0.813919663429,0.750036478043,0.941346287727,0.832785844803,0.839453160763,0.783092021942,0.866098761559,0.868466615677,0.881963729858,0.829568088055,0.814595460892,0.839292943478,0.730758070946,0.792671144009,0.930637955666,0.910166800022,0.896156668663,0.786425471306,0.719353556633,0.965744912624,0.835427522659,0.84964966774,0.794284701347,0.609331965446,0.772161006927,0.805282711983,0.852882683277,0.773216545582,0.782571911812,0.767825603485,0.764174878597,0.646269321442,0.748166680336,0.776833117008,0.817543506622,0.725909292698,0.852967083454,0.786529183388,0.773965716362,0.819804430008,0.85585975647,0.870003819466,0.817874908447,0.930507719517,0.889718055725,0.875733733177,0.871491253376
worst,0.841906249523,0.850876569748,0.815028846264,0.878164947033,0.899577498436,0.919059634209,0.793366253376,0.806686401367,0.990927159786,0.813373625278,0.709350049496,0.900564908981,0.785059928894,0.96303832531,0.792926371098,0.954268753529,0.89341968298,0.828892469406,0.868599951267,0.6014970541,0.822432279587,1.07844376564,0.86015021801,0.838323831558,0.835992634296,0.960639417171,0.853108584881,0.826002120972,0.929079532623,0.843842804432,0.879020094872,0.928222239017,0.891162037849,0.881274819374,0.821506261826,0.88022506237,0.831500887871,0.9233263731,0.909603238106,1.78813934326e-07,0.929871201515,0.945542752743,0.769344747066,0.90487998724,0.699728548527,0.91395175457,1.0209223032,0.929504811764,0.959337711334,0.837963581085,0.8730661273,0.838706612587,0.973380208015,0.928742527962,0.798667788506,0.959511220455,0.910141050816,0.878774344921,0.951276779175,0.896694540977,0.779180645943,0.85708129406,0.778563737869,0.823669791222,0.81006193161,0.900903701782,0.808125853539,0.887970924377,0.943831801414,0.839586019516,0.874610900879,0.966594159603,0.934559881687,0.849769890308,0.978228390217,0.864249825478,0.920085966587,0.760342776775,0.847543478012,0.874626755714,0.90023201704,0.845837712288,0.887167990208,0.9094876647,0.898383438587,0.871482729912,0.930195093155,0.767705380917,0.962357759476,0.784123420715,0.959990441799,0.923629820347,0.739681482315,0.876368880272,0.831910014153,0.78630977869,0.817638516426,0.930925667286,0.706689476967,0.924249887466,1.07040596008,0.826892793179,0.986601173878,0.929668605328
zeehond,0.802559137344,0.657678723335,0.759319067001,0.874812483788,0.934413969517,0.923099637032,0.94275611639,0.872645556927,0.897264719009,0.655214726925,0.932192087173,0.885482847691,0.879514575005,0.947062730789,0.975925922394,0.891477048397,0.925457119942,0.684234261513,0.654114425182,0.728833198547,0.827389836311,0.922451019287,0.85006916523,0.666058301926,0.854198634624,0.928283214569,0.948781073093,0.79036962986,0.704810738564,0.953864336014,0.880102932453,0.599706888199,0.845816552639,0.872752070427,0.913273870945,0.724235773087,0.843562722206,0.927918493748,0.901009380817,0.929871201515,5.96046447754e-08,0.448902487755,0.978688955307,0.767760872841,0.877743959427,0.905792593956,0.798799335957,0.796238422394,0.884300947189,0.535884380341,0.928938150406,0.924427628517,0.799105882645,0.643374562263,0.82023525238,0.855092525482,0.886589169502,0.810480356216,0.828018784523,0.849073469639,0.845470786095,0.615905165672,0.736481189728,0.801402568817,0.614668011665,0.901861846447,0.876398921013,0.769562840462,0.909636855125,0.846177101135,0.773170948029,0.888787925243,0.92386174202,0.888885140419,0.70358735323,0.799733936787,0.882878303528,0.979625761509,0.908090889454,0.586721420288,0.959356188774,0.643656730652,0.852655410767,0.487352907658,0.954830348492,0.800805985928,0.806900799274,0.922439217567,0.809997081757,0.58739554882,0.899207651615,0.628528654575,0.96771812439,0.568063616753,0.871793627739,0.814907550812,0.91300547123,0.776006221771,0.869395971298,0.817839324474,0.849191904068,0.855186283588,0.86260509491,0.950700640678
haai,0.800577521324,0.604759454727,0.699947357178,0.808925747871,0.899096548557,0.843298375607,0.892844319344,0.839760065079,0.779982984066,0.657977104187,0.759284973145,0.815497756004,0.845876157284,0.932972669601,0.812781095505,0.958365917206,0.886219322681,0.619118869305,0.725536167622,0.785093903542,0.757842540741,0.869536817074,0.935335338116,0.730798244476,0.869740605354,0.856480300426,0.861130475998,0.739417672157,0.697898030281,0.817578554153,0.910809516907,0.700448870659,0.885799884796,0.834052801132,0.78183734417,0.770752847195,0.785002171993,0.850538909435,0.80956953764,0.945542752743,0.448902487755,0.0,0.868747115135,0.873120844364,0.777450561523,0.862876772881,0.889276623726,0.853189945221,0.841554403305,0.686321496964,0.881006419659,0.85556781292,0.703833758831,0.673805236816,0.801442921162,0.874356389046,0.759469866753,0.786056995392,0.716868758202,0.747547268867,0.766226649284,0.69735711813,0.867516100407,0.752102851868,0.631184160709,0.849593341351,0.831510484219,0.83575206995,0.912708342075,0.767440140247,0.773265838623,0.866378009319,0.895417869091,0.934526979923,0.684418559074,0.834354877472,0.821522474289,0.839542388916,0.813907802105,0.674037337303,0.849516510963,0.714220225811,0.832761704922,0.611590266228,0.883483409882,0.705212116241,0.732849955559,0.905058085918,0.693961024284,0.616252422333,0.894259929657,0.574080228806,0.763085544109,0.777196466923,0.76283043623,0.772412538528,0.859474897385,0.882349967957,0.802894353867,0.813128590584,0.724680304527,0.835258960724,0.86379981041,0.888633370399
schep,0.851614713669,0.827541470528,0.687723517418,0.925202012062,0.824844837189,0.86098921299,0.849486351013,0.877850115299,0.752403616905,0.898660898209,0.684826850891,0.94258248806,0.857539892197,0.940220415592,0.686957240105,0.987393438816,0.970418572426,0.736776471138,0.861734032631,0.733544230461,0.794235169888,0.868009328842,0.868043065071,0.84730887413,0.746234834194,0.929518818855,0.881391823292,0.773643553257,0.914254844189,0.920259892941,0.81331384182,1.09572005272,0.880106389523,0.805792570114,0.736173510551,0.882911741734,0.897766411304,0.870605111122,0.943390965462,0.769344747066,0.978688955307,0.868747115135,1.78813934326e-07,0.84255361557,0.78349506855,0.995537936687,0.978465020657,0.882972180843,0.841278195381,0.8939691782,0.922512590885,0.884577691555,0.927935838699,0.953147649765,0.958766460419,0.850281059742,0.839356780052,0.803576529026,0.872375547886,0.930135905743,0.903285264969,0.956244945526,0.902457177639,0.91126704216,0.795804142952,0.957127273083,0.676130175591,0.963942289352,0.774345815182,0.792460262775,0.858250021935,1.05022525787,0.818740308285,0.818469047546,0.891898334026,0.940591156483,0.886294007301,0.692685902119,0.972062349319,1.01061713696,0.871066153049,0.965637922287,0.874945402145,0.971093356609,0.81847423315,0.762240767479,0.89372086525,0.959686636925,0.83590233326,0.86327958107,0.917157053947,0.854804039001,0.587234139442,1.10082232952,0.788556694984,0.732353448868,0.882084548473,0.823795318604,0.805085301399,0.877900838852,0.974851965904,0.946590006351,0.933437228203,0.833684742451
schommel,0.838636994362,0.874223411083,0.740502476692,0.689313173294,0.782186865807,0.886654913425,0.802785515785,0.707415223122,0.750653624535,0.872061491013,0.910361289978,0.880652844906,0.740290760994,0.934203386307,0.872834861279,0.942053198814,0.798517584801,0.771460056305,0.816935062408,0.800751268864,0.93864351511,0.906704962254,0.828720271587,0.678047716618,0.828369498253,0.886010348797,0.754050552845,0.691554427147,0.865787446499,0.69379234314,0.793468177319,0.834812283516,0.745471656322,0.761579036713,0.743123173714,0.779990673065,0.895064234734,0.795283317566,0.723207652569,0.90487998724,0.767760872841,0.873120844364,0.84255361557,0.0,0.733858466148,0.878811836243,0.898584902287,0.803366243839,0.864437282085,0.872931361198,0.795166730881,0.855791151524,0.907250404358,0.784078478813,0.885696053505,0.780820190907,0.876787364483,0.771268248558,0.870730757713,0.799031257629,0.810205817223,0.768017530441,0.773635447025,0.741498351097,0.828164696693,0.965281426907,0.831577301025,0.82249212265,0.867603123188,0.841664969921,0.740166902542,0.890589177608,0.82146936655,0.950649499893,0.786083638668,0.754011273384,0.873542606831,0.940152466297,0.877604186535,0.849258601665,0.824035942554,0.897694408894,0.812025785446,0.830942094326,0.815775573254,0.688012838364,0.817540407181,0.799419403076,0.879437506199,0.761724770069,0.816931843758,0.804991066456,0.798931717873,0.769660890102,0.745691537857,0.753029108047,0.867220044136,0.611943781376,0.919565677643,0.90986764431,0.83176535368,0.715543329716,0.793953537941,0.769225716591
dienblad,0.681835651398,0.800181627274,0.666424691677,0.64954161644,0.830032527447,0.817617118359,0.673761188984,0.837829470634,0.805698394775,0.814142465591,0.7904702425,0.833166718483,0.637961864471,0.74558454752,0.731475293636,0.803070902824,0.742700517178,0.810800135136,0.859095394611,0.632124781609,0.684006035328,0.961775183678,0.937449276447,0.779414534569,0.812366068363,0.786585569382,0.680124282837,0.681684136391,0.918219447136,0.597985506058,0.737685203552,0.908095955849,0.822469830513,0.637733817101,0.611349463463,0.802307724953,0.727836787701,0.799882829189,0.729117631912,0.699728548527,0.877743959427,0.777450561523,0.78349506855,0.733858466148,5.96046447754e-08,0.820292055607,0.86500275135,0.74286621809,0.828474283218,0.773700594902,0.752121508121,0.921248078346,0.798537731171,0.79037129879,0.760218977928,0.680399179459,0.735892891884,0.829412937164,0.658647358418,0.884785294533,0.652230858803,0.857236623764,0.773621439934,0.643203794956,0.707282423973,0.969603002071,0.775850176811,0.860403776169,0.742686510086,0.698989868164,0.709498882294,1.00485873222,0.77941262722,0.844734430313,0.747886657715,0.809851050377,0.651767730713,0.750257253647,0.767032146454,0.765011847019,0.682925999165,0.841189265251,0.742833971977,0.901468634605,0.816756188869,0.69146335125,0.865447938442,0.817987263203,0.832233548164,0.739856243134,0.759393334389,0.796507954597,0.55605840683,0.949141919613,0.50968849659,0.661439061165,0.733351349831,0.787540256977,0.529410362244,0.738834142685,0.983376741409,0.649886608124,0.817768037319,0.830846786499
rits,0.859183192253,0.887573122978,0.816972672939,0.761997163296,0.976761758327,0.917790651321,0.885221600533,0.911035716534,0.906194210052,0.775194108486,0.951480805874,0.678337395191,0.679919600487,0.932152688503,0.893513679504,0.870807230473,0.699630558491,0.956458747387,0.909444630146,0.969670057297,0.765718460083,0.874863624573,0.821689248085,0.924531579018,0.888630330563,0.79300558567,0.874959051609,0.839927494526,0.879754900932,0.74558365345,1.00534427166,1.00805056095,0.823259890079,0.771106719971,0.751969695091,0.92805814743,0.923683345318,0.676918148994,0.795429170132,0.91395175457,0.905792593956,0.862876772881,0.995537936687,0.878811836243,0.820292055607,1.78813934326e-07,0.918730854988,0.780483007431,0.731257200241,0.876646101475,0.69699037075,0.959109663963,0.943790793419,0.864676237106,0.855851411819,0.753255844116,0.862989962101,0.859039843082,0.84187912941,0.977496922016,0.573594629765,0.956536471844,0.814681887627,0.680921554565,1.00952422619,1.0599963665,0.848536014557,0.985622107983,0.854514360428,0.770488977432,0.880285024643,0.911176562309,0.806640028954,0.86571931839,0.880241036415,0.944296181202,0.881860136986,0.887306213379,0.907919347286,0.848359167576,0.734612882137,1.02014327049,0.754787445068,0.817691624165,0.911251246929,0.829468011856,0.80208337307,0.681614220142,0.963317871094,0.86975389719,0.792258918285,0.889757096767,0.856149971485,0.995763838291,0.825872421265,0.648887574673,0.646569013596,0.925538778305,0.936467289925,0.782693624496,0.854081869125,0.80543255806,0.842188417912,0.877716898918
