,liniaal,strijkijzer,schep,schommel,doodskist,rietje,zeehond,boor,ooievaar,dweil,kalkoen,eekhoorn,rits,haai,verpleger,perzik,slak,portemonnee,armband,postzegel,beha,dobbelsteen,fluit,dienblad,baksteen,stropdas,papegaai,aansteker,krijt,muts,mier,hert,schroef,sinaasappel,broekzak,zweep,kikker,sjaal,spijker,trommel,pop,ketting,mand,paddenstoel,bot,stier,brug,stoel,knoflook,worst,bijl,kool,ezel,potlood,hak,bliksem,handschoen,ober,munt,lucifer,pijl,snor,vlieg,ui,lepel,schedel,riem,emmer,kooi,kaars,eend,mouw,kussen,kogel,struik,duim,rok,deken,kom,horloge,touw,wortel,wortel,vleugel,schilderij,mes,gevangenis,kopje,hout,wolk,golf,rechter,blad,boom,paard,doel,raam,been,rug,kerk,wasbeer,stinkdier,snoep,bezem,kers,schildpad,schaar,onderbroek,krukken,spin,aap,scherm,druiven,sla,oor,afval,litteken,zeeman,tepel,naald,deksel,duif,cadeau,slang,hek,bril,vuist,tas,jurk,kast,sleutel,jas,strand,spiegel,tak,pak,ei,slot,vlees,vogel,borst,hond,blik,auto,meisje,jongen,vrouw
wortel,0.773216545582,0.960574567318,0.81847423315,0.815775573254,0.865795910358,0.866964519024,0.954830348492,0.858479976654,0.851406335831,0.879577040672,0.809875130653,0.759881258011,0.911251246929,0.883483409882,0.917735993862,0.745674729347,0.742035806179,0.978667199612,0.917038142681,0.866097092628,0.889781236649,0.738293468952,1.03319001198,0.816756188869,0.913151860237,0.963550150394,0.931279182434,0.902535915375,0.901110351086,0.852222561836,0.720214366913,0.823222517967,0.873309731483,0.668598651886,0.895551383495,0.861331582069,0.806425571442,0.944498896599,0.886609077454,0.919768691063,0.900253891945,0.906529486179,0.994485557079,0.780577898026,0.905813574791,0.909118533134,0.979102909565,0.925680875778,0.712615251541,0.898383438587,0.707429051399,0.733375906944,0.879304528236,0.952091515064,0.776077032089,1.01317727566,0.815920650959,0.926521956921,0.915474057198,0.837988913059,0.821405529976,0.886422991753,0.91831189394,0.743441998959,0.721229910851,0.829308509827,0.984346210957,0.799871325493,0.929077982903,0.8384745121,0.877175569534,0.937579929829,0.886675536633,0.84485065937,0.561884522438,0.956448376179,0.936782240868,0.933679819107,0.891653835773,0.955079555511,0.789359092712,5.96046447754e-08,5.96046447754e-08,1.04646205902,0.953018248081,0.81821346283,0.852715551853,0.985876321793,0.819729089737,0.942073047161,0.926752686501,0.971433997154,0.968995928764,0.630806267262,0.846018314362,0.845785677433,0.920774042606,0.829179525375,0.795185923576,0.996120214462,0.81411665678,0.763786971569,0.894321024418,0.843825638294,0.870258688927,0.910214841366,0.739254713058,0.939548313618,0.985337495804,0.819125294685,0.792292177677,0.946528553963,0.753892123699,0.810826539993,0.874709069729,0.984298527241,0.848793268204,1.01214194298,0.856936097145,0.854472160339,0.866040766239,0.971130132675,0.904747605324,0.892478764057,0.886355996132,0.938812553883,0.793257653713,0.918859362602,0.928247988224,0.947201490402,0.898873806,0.909648358822,1.05851387978,0.9241309762,0.671719670296,0.823551118374,0.851130664349,0.931346178055,0.81761777401,0.891410589218,0.871646761894,0.864592313766,0.845714211464,0.887762546539,1.00359284878,0.845521330833,0.881301879883
wortel,0.773216545582,0.960574567318,0.81847423315,0.815775573254,0.865795910358,0.866964519024,0.954830348492,0.858479976654,0.851406335831,0.879577040672,0.809875130653,0.759881258011,0.911251246929,0.883483409882,0.917735993862,0.745674729347,0.742035806179,0.978667199612,0.917038142681,0.866097092628,0.889781236649,0.738293468952,1.03319001198,0.816756188869,0.913151860237,0.963550150394,0.931279182434,0.902535915375,0.901110351086,0.852222561836,0.720214366913,0.823222517967,0.873309731483,0.668598651886,0.895551383495,0.861331582069,0.806425571442,0.944498896599,0.886609077454,0.919768691063,0.900253891945,0.906529486179,0.994485557079,0.780577898026,0.905813574791,0.909118533134,0.979102909565,0.925680875778,0.712615251541,0.898383438587,0.707429051399,0.733375906944,0.879304528236,0.952091515064,0.776077032089,1.01317727566,0.815920650959,0.926521956921,0.915474057198,0.837988913059,0.821405529976,0.886422991753,0.91831189394,0.743441998959,0.721229910851,0.829308509827,0.984346210957,0.799871325493,0.929077982903,0.8384745121,0.877175569534,0.937579929829,0.886675536633,0.84485065937,0.561884522438,0.956448376179,0.936782240868,0.933679819107,0.891653835773,0.955079555511,0.789359092712,5.96046447754e-08,5.96046447754e-08,1.04646205902,0.953018248081,0.81821346283,0.852715551853,0.985876321793,0.819729089737,0.942073047161,0.926752686501,0.971433997154,0.968995928764,0.630806267262,0.846018314362,0.845785677433,0.920774042606,0.829179525375,0.795185923576,0.996120214462,0.81411665678,0.763786971569,0.894321024418,0.843825638294,0.870258688927,0.910214841366,0.739254713058,0.939548313618,0.985337495804,0.819125294685,0.792292177677,0.946528553963,0.753892123699,0.810826539993,0.874709069729,0.984298527241,0.848793268204,1.01214194298,0.856936097145,0.854472160339,0.866040766239,0.971130132675,0.904747605324,0.892478764057,0.886355996132,0.938812553883,0.793257653713,0.918859362602,0.928247988224,0.947201490402,0.898873806,0.909648358822,1.05851387978,0.9241309762,0.671719670296,0.823551118374,0.851130664349,0.931346178055,0.81761777401,0.891410589218,0.871646761894,0.864592313766,0.845714211464,0.887762546539,1.00359284878,0.845521330833,0.881301879883
vleugel,0.875733733177,0.858681559563,0.933437228203,0.793953537941,0.767436563969,0.842040896416,0.86260509491,0.761576116085,0.847959756851,0.86022657156,0.855753362179,0.888431668282,0.842188417912,0.86379981041,0.835224688053,0.926499009132,0.821645021439,1.01118528843,0.854506015778,1.05883395672,0.904669225216,0.878756165504,0.892164647579,0.817768037319,0.897908985615,0.900706470013,0.769265890121,0.857864379883,0.84959423542,0.917884707451,0.827588915825,0.959744513035,0.745127975941,0.877471208572,0.837483823299,0.955897808075,0.87347561121,0.863185107708,0.854056537151,0.787595868111,0.906747460365,0.802252233028,0.903683304787,0.891447842121,0.779183447361,0.960932970047,0.888448953629,0.757048249245,0.922769010067,0.986601173878,0.947784304619,0.975894451141,1.00374722481,0.89005190134,0.884601950645,0.975639164448,0.792789340019,0.924680888653,0.905394673347,0.875362753868,0.82014977932,0.847814679146,0.692027807236,0.957491993904,0.910712122917,0.775796890259,0.912957251072,0.945910990238,0.667331635952,0.895340204239,0.747315764427,0.965122997761,0.897633135319,0.830336809158,0.972514033318,0.868741810322,0.893164515495,0.880320429802,0.88210272789,0.858137071133,0.994862258434,1.04646205902,1.04646205902,5.96046447754e-08,0.879162669182,0.899537563324,0.804688692093,0.928230822086,0.876268386841,0.837837100029,0.843102574348,0.920383512974,0.927257359028,0.850767254829,0.988956987858,0.920443415642,0.751153230667,0.771756768227,0.83949303627,0.869117498398,0.805129170418,0.878846764565,1.01491558552,0.802679657936,0.912062704563,0.765393257141,0.796662330627,0.883205711842,0.822807967663,0.891286194324,0.819458603859,0.858110964298,1.07404005527,0.858405470848,0.762458384037,1.05667543411,0.915920972824,0.957137405872,0.899132609367,0.9367826581,0.939992725849,0.721555948257,0.840175449848,0.715603470802,0.90894061327,0.831310987473,0.852466464043,0.904352724552,0.869257748127,0.743108928204,0.77703088522,0.838330686092,0.969805538654,0.888855457306,0.780176520348,0.850608766079,0.85392254591,0.714158654213,0.899946928024,0.619551122189,0.825794994831,0.813665211201,0.833989083767,0.924013078213,0.842253148556,0.848149299622,0.893399775028
schilderij,0.84964966774,0.817195057869,0.972062349319,0.877604186535,0.833184719086,0.886485099792,0.908090889454,0.903132200241,0.861056029797,0.854642510414,0.893523216248,0.969987869263,0.907919347286,0.813907802105,0.837490439415,0.808763027191,0.940832972527,0.775867283344,0.782288551331,0.775503396988,0.837492585182,0.867080390453,0.815734803677,0.767032146454,0.950195908546,0.913501262665,0.763312578201,0.80012345314,0.791854679585,0.919512093067,0.905988097191,0.882117509842,0.858627974987,0.815667808056,0.858259022236,0.95394718647,0.872170746326,0.887393832207,0.778452396393,0.853609681129,0.788312554359,0.758165061474,0.834973752499,0.915141105652,0.894297599792,0.819330692291,0.804161846638,0.733791708946,1.01245033741,0.847543478012,0.779867768288,0.956788241863,0.684801578522,0.681411027908,0.944664001465,0.827136814594,0.937475860119,0.789011180401,0.714023828506,0.940966427326,0.833399534225,0.83855676651,0.813267111778,0.907051086426,0.842162668705,0.788167953491,0.93441337347,0.945908129215,0.847760140896,0.83611625433,0.798760652542,0.998394072056,0.804227352142,0.805839836597,1.0311498642,0.914002835751,0.902361512184,0.801627933979,0.743289709091,0.710093319416,0.789263188839,0.953018248081,0.953018248081,0.879162669182,-1.19209289551e-07,0.792357444763,0.829435348511,0.757984280586,0.917582511902,0.83120405674,0.932078003883,0.926177620888,0.946477532387,0.876990437508,0.799485206604,0.871720910072,0.690413951874,0.856459140778,0.843483269215,0.791138410568,0.943696975708,0.822512626648,0.915582597256,0.813856363297,0.917147994041,0.786848723888,0.813629150391,0.840886950493,0.906063020229,0.891372203827,0.857284009457,0.785647630692,0.860291361809,0.860681355,0.740728020668,0.974785149097,0.807134926319,0.785965740681,0.841851115227,0.901949644089,0.85400891304,0.759203076363,0.7731513381,0.914116740227,0.83914154768,0.82919549942,0.811581611633,0.772077202797,0.690292835236,0.716758966446,0.686042904854,0.727219760418,0.88523286581,0.707959651947,0.886111021042,0.859850764275,0.800896584988,0.809843599796,0.846676945686,0.800567030907,0.853843867779,0.78371065855,0.823874890804,0.740911066532,0.748844385147,0.852100908756,0.720916628838
mes,0.730758070946,0.660446345806,0.792460262775,0.841664969921,0.731485724449,0.668029069901,0.846177101135,0.680671691895,0.953390479088,0.678241848946,0.680723726749,0.749487042427,0.770488977432,0.767440140247,0.791193604469,0.875354766846,0.81447905302,0.629542052746,0.71875846386,0.966500639915,0.718185544014,0.942227482796,0.836390376091,0.698989868164,0.837272703648,0.794930756092,0.812118768692,0.545370340347,0.824629187584,0.735821008682,0.900465428829,0.83232665062,0.70947945118,0.763137578964,0.661544620991,0.794267058372,0.851352512836,0.759740591049,0.673808693886,0.652191638947,0.737695872784,0.70080268383,0.862953901291,0.865265965462,0.601879417896,0.758179247379,0.756510257721,0.689958333969,0.791193425655,0.839586019516,0.572503089905,0.877406775951,0.816999733448,0.704742670059,0.649695634842,0.905918359756,0.67656981945,0.739909052849,0.822333753109,0.651771962643,0.763347744942,0.860176563263,0.903321385384,0.822204768658,0.52148014307,0.606030881405,0.592500686646,0.784213066101,0.79964864254,0.725511074066,0.81447994709,0.752378880978,0.719240069389,0.545470833778,0.7931599617,0.784739494324,0.749503850937,0.740604817867,0.676730275154,0.670017957687,0.616077005863,0.81821346283,0.81821346283,0.899537563324,0.792357444763,5.96046447754e-08,0.803995847702,0.796196579933,0.664581358433,0.97001773119,0.908422350883,0.839157879353,0.834738016129,0.785628795624,0.747427940369,0.868444621563,0.69868928194,0.643774032593,0.638659715652,0.836433053017,0.732840657234,0.69139289856,0.760363221169,0.79075139761,0.876315832138,0.812755346298,0.510022521019,0.767359972,0.827818393707,0.856048166752,0.75846517086,0.805719733238,0.962189495564,0.741069555283,0.69502222538,0.853003382683,0.640027999878,0.855836331844,0.694198250771,0.667542099953,0.74737739563,0.881895363331,0.65895485878,0.690648972988,0.842447042465,0.72231221199,0.63921380043,0.59250330925,0.689751267433,0.664636254311,0.699225783348,0.629782438278,0.846071720123,0.892159640789,0.943535864353,0.608273565769,0.835841178894,0.762726426125,0.599218130112,0.851609051228,0.549208760262,0.789482951164,0.798037409782,0.772665917873,0.691476464272,0.693355798721,0.671491742134
gevangenis,0.921295583248,0.967430174351,0.880735635757,0.882942378521,0.885736525059,0.842857599258,0.834548532963,0.888065516949,0.950773477554,0.890781164169,0.870808601379,0.976631581783,0.897935569286,0.780812263489,0.754006266594,0.94918769598,0.773657083511,0.84931910038,0.845007777214,0.945057749748,0.899390995502,0.858027815819,0.956416428089,0.843926548958,0.870844244957,0.921377122402,0.863876223564,0.759132504463,0.826097309589,0.82618778944,0.934648096561,0.898457348347,0.968527495861,0.870173931122,0.923005759716,0.983992636204,0.894903302193,0.907176494598,0.938203632832,0.940316140652,0.840431928635,0.790389180183,0.92704808712,0.967835664749,0.905015826225,0.968480110168,0.876557171345,0.697631955147,0.894780039787,0.821203052998,0.84972178936,0.968409955502,0.851641774178,0.874086022377,0.956963658333,1.04436576366,0.918192565441,0.830095052719,0.915992558002,0.789583802223,0.930326163769,0.916545212269,0.820952296257,0.966445088387,0.832558095455,0.891920626163,0.917092263699,0.804107964039,0.602586686611,0.974784314632,0.84482049942,1.03081870079,0.836687803268,0.816809356213,0.903307080269,0.878982067108,0.934866607189,0.856526792049,0.678712666035,0.835822820663,0.817403018475,0.852715551853,0.852715551853,0.804688692093,0.829435348511,0.803995847702,0.0,0.864325284958,0.822363078594,0.923468589783,0.866221547127,0.698314428329,0.980223357677,0.873903155327,0.833524942398,0.850449085236,0.727863609791,0.743449509144,0.779081225395,0.864052712917,0.884353518486,0.810005664825,0.871460258961,0.777894973755,0.947275519371,0.75399941206,0.840552926064,0.776981770992,0.822534441948,0.865116775036,0.825373530388,0.905317127705,0.882827043533,0.801471710205,0.970292389393,0.72369658947,0.799506485462,0.84569466114,0.928358972073,0.821381568909,0.904502511024,0.922651827335,0.822926461697,0.741629302502,0.796297907829,0.808919727802,0.931057393551,0.813415169716,0.799070477486,0.671857297421,0.715384960175,0.760228991508,0.846641302109,0.865956544876,0.932424247265,0.767220079899,0.862324953079,0.705418586731,0.802313089371,0.852244734764,0.971788704395,0.793974936008,0.825460672379,0.741488575935,0.72842669487,0.651930332184,0.712613224983
kopje,0.965744912624,0.740254819393,0.886294007301,0.873542606831,0.904249191284,0.763186216354,0.882878303528,0.825659036636,0.970551013947,0.769168376923,0.833914160728,0.915874242783,0.881860136986,0.821522474289,0.850978076458,0.849193155766,0.824090063572,0.777328372002,0.83987891674,0.901892244816,0.919846236706,0.938896715641,0.985549092293,0.651767730713,0.999934971333,0.928014099598,0.77438724041,0.75536441803,0.883357822895,0.887886583805,0.866285562515,0.92567640543,0.816683411598,0.749160051346,0.876147449017,0.933192372322,0.853618383408,0.799712359905,0.781671881676,0.890438854694,0.864848971367,0.898152172565,0.915243983269,0.899920046329,0.889693379402,0.972367823124,0.845570862293,0.741482496262,0.84321719408,0.920085966587,0.941119134426,0.86446505785,0.858015418053,0.822573781013,0.86689209938,0.939136087894,0.970847189426,0.737647116184,0.82719373703,0.869500279427,1.00571250916,0.760616123676,0.801630616188,0.846364498138,0.706146478653,0.849617421627,0.741687178612,0.797417879105,0.823777794838,0.820740282536,0.85995554924,0.9061653018,0.813340902328,0.903878688812,0.886964321136,0.803877472878,0.959986269474,0.87793725729,0.723216831684,0.869946479797,0.738899827003,0.985876321793,0.985876321793,0.928230822086,0.757984280586,0.796196579933,0.864325284958,-1.19209289551e-07,0.896925151348,0.901297032833,0.89939814806,0.874078989029,0.793299734592,0.80103546381,0.856758713722,0.907767772675,0.777254283428,0.791518509388,0.861489236355,0.973899841309,0.81624776125,0.7075984478,0.866523206234,0.747932553291,0.835707962513,0.872115671635,0.766400039196,0.844569146633,0.953229129314,0.77616751194,0.715808331966,0.819687843323,0.836468935013,0.855476558208,0.858514010906,0.929483115673,0.854331970215,0.896295964718,0.800420463085,0.875704526901,0.817407131195,0.907455563545,0.879997849464,0.761821985245,0.836283624172,0.743082523346,0.9375680089,0.729977369308,0.819145917892,0.827003180981,0.82225382328,0.820428311825,0.764418542385,0.761646687984,0.944550991058,0.777063071728,0.834129095078,0.870576441288,0.894450068474,0.826482176781,0.803748965263,0.7819429636,0.817320048809,0.829764246941,0.732719302177,0.830398201942,0.807717442513
hout,0.871491253376,0.651317477226,0.833684742451,0.769225716591,0.70786690712,0.797423899174,0.950700640678,0.728430271149,1.00525140762,0.733046531677,0.796869874001,0.805237710476,0.877716898918,0.888633370399,0.957547307014,0.805374324322,0.839170515537,0.91032487154,0.836989820004,0.956451833248,0.937462389469,0.909317314625,0.954834342003,0.830846786499,0.796174764633,0.910873651505,0.912907719612,0.731597900391,0.867087483406,0.897967576981,0.85098940134,0.855590701103,0.746759533882,0.847497820854,0.873425483704,0.853839874268,0.907517671585,0.952652454376,0.736477851868,0.754190206528,0.780521214008,0.853715538979,0.894439697266,0.837366044521,0.760859668255,0.892425894737,0.811406493187,0.678601384163,0.851524353027,0.929668605328,0.659352242947,0.788117170334,0.840603113174,0.793071985245,0.710838198662,0.880563557148,0.822568953037,0.944213032722,0.903297126293,0.673997163773,0.752656936646,0.968802332878,0.958350718021,0.83649545908,0.732959151268,0.767111420631,0.879538714886,0.749517500401,0.817704379559,0.710760116577,0.956708550453,0.914013803005,0.906797468662,0.829703211784,0.703310608864,0.928875505924,0.883930981159,0.805628418922,0.801158547401,0.91958630085,0.687212705612,0.819729089737,0.819729089737,0.876268386841,0.917582511902,0.664581358433,0.822363078594,0.896925151348,-1.19209289551e-07,0.887174546719,0.984236359596,0.857640624046,0.836775422096,0.629766345024,0.772212982178,0.996673107147,0.737885057926,0.684721469879,0.761213958263,0.84810936451,0.80502396822,0.822666406631,0.914475440979,0.790835142136,0.921930134296,0.90387827158,0.650059819221,0.917525827885,0.839967906475,0.884059667587,0.913234233856,0.902320742607,0.833227992058,0.819224953651,0.914096057415,0.77285784483,0.849323868752,0.828203439713,0.932372391224,0.793365597725,0.875163912773,0.974457800388,0.88205486536,0.790336310863,0.701327085495,0.879749298096,0.890954256058,0.82748913765,0.804710745811,0.803199291229,0.844237446785,0.817124128342,0.911045670509,0.867081522942,0.787603378296,0.834211468697,0.95601028204,0.845641553402,0.697185695171,0.947487294674,0.904932141304,0.903365194798,0.936833262444,0.838876783848,0.793051421642,0.799800872803,0.767607450485
wolk,0.941346287727,0.838671386242,0.930135905743,0.799031257629,0.893717467785,0.859397828579,0.849073469639,0.885209023952,0.725389242172,0.819900691509,0.890977501869,0.879638075829,0.977496922016,0.747547268867,0.950062096119,0.773611664772,0.848439276218,0.970997929573,0.829789042473,0.945507466793,0.89923864603,0.88220757246,0.918457686901,0.884785294533,0.998577237129,0.84199154377,0.754538536072,0.836890459061,0.917983531952,0.768913984299,0.720924139023,0.817037642002,0.801830291748,0.754145443439,0.90847659111,0.992327034473,0.85624229908,0.752706408501,0.890575289726,0.78936868906,0.813640475273,0.825723171234,0.930531799793,0.748154163361,0.871654391289,0.908096790314,0.719684243202,0.943319678307,0.838284730911,0.896694540977,1.00081682205,0.886153578758,0.919102847576,0.876824498177,0.908700406551,0.696585655212,0.887724459171,0.946731686592,0.924344480038,0.740966379642,0.81392621994,0.862618207932,0.7643892169,0.820918917656,0.860248804092,0.786554217339,0.902326464653,0.857374250889,0.809266209602,0.669955670834,0.799719274044,0.881999373436,0.860328435898,0.816441655159,0.771551370621,0.860516309738,0.798773288727,0.809589505196,0.817621350288,0.885076463223,0.87717038393,0.942073047161,0.942073047161,0.837837100029,0.83120405674,0.97001773119,0.923468589783,0.901297032833,0.887174546719,0.0,0.841616868973,0.949762940407,0.93440836668,0.750985145569,0.865348935127,0.821394979954,0.747621357441,0.882524728775,0.865424633026,0.902635395527,0.915317296982,0.697638988495,0.882800996304,0.865952968597,0.9853708148,0.870311975479,0.96908479929,0.842017710209,0.960818111897,0.804912984371,0.810764610767,0.711769759655,0.813349783421,0.894966781139,0.86257982254,0.880345523357,0.851481974125,0.910441458225,0.835654139519,0.810528635979,0.816877603531,0.685861289501,0.93015229702,0.708776414394,0.823565721512,0.834403336048,0.91954690218,0.932069003582,0.794566512108,0.833002567291,0.934576570988,0.768928050995,0.887117028236,0.761513710022,0.792451024055,0.906503081322,0.807222187519,1.02044355869,0.838716924191,0.73452091217,0.78773868084,0.776771783829,0.700295627117,0.902922153473,0.777765929699,0.740426242352,0.810321569443
golf,0.930507719517,0.870585083961,0.974851965904,0.83176535368,1.01524662971,0.883442699909,0.849191904068,0.788778662682,1.03662979603,0.886370241642,0.951814591885,0.960923731327,0.854081869125,0.724680304527,0.986283838749,0.849958062172,0.827440023422,0.945641636848,0.860993862152,0.988380491734,0.855244398117,0.859335720539,0.891272246838,0.983376741409,0.948679566383,0.963613688946,0.908141970634,0.802161514759,0.922520935535,0.833469092846,0.979743123055,0.970882236958,0.731964051723,0.906214892864,0.914128780365,0.883220672607,0.947995185852,0.937523663044,0.909435451031,0.823828041553,0.876908838749,0.914809048176,0.967415630817,0.899819910526,0.868106722832,0.97715318203,0.78571087122,0.847211301327,0.916021466255,1.07040596008,1.0524392128,0.995311141014,0.919174194336,0.92474091053,0.936507046223,0.730991005898,0.799357712269,0.900922656059,0.90964281559,0.93092828989,0.955305397511,0.973758935928,0.917992055416,0.973899960518,0.950023472309,0.880810797215,0.892469525337,0.696034491062,0.940138399601,0.892336070538,0.985212445259,0.943760335445,0.86305898428,0.89547419548,0.860354483128,0.834823966026,0.911288619041,0.882391870022,0.817470431328,0.77489978075,0.864176511765,0.926752686501,0.926752686501,0.843102574348,0.932078003883,0.908422350883,0.866221547127,0.89939814806,0.984236359596,0.841616868973,0.0,0.89183151722,0.924140930176,0.846009492874,0.851425766945,0.742610514164,0.834642112255,0.828131616116,0.892982602119,1.00678932667,0.951265335083,0.906815648079,0.903510212898,0.893406271935,0.880401670933,0.820511341095,0.895434677601,0.824586033821,0.963406085968,0.912173807621,0.957905232906,0.713244259357,0.901672482491,0.728246212006,0.885077416897,0.895635843277,0.857937991619,0.922212839127,0.953116357327,0.937076985836,0.988490819931,1.03406465054,0.922884762287,0.874165952206,0.811482846737,0.906287670135,0.828135490417,0.838740289211,0.838499128819,0.908221662045,0.929433405399,0.869890511036,0.635073542595,0.894891023636,0.823847472668,0.829290270805,0.955237150192,0.882725477219,1.0355424881,0.932123363018,0.847234368324,0.904236018658,0.795736789703,0.83171236515,0.836714744568,0.818898081779,0.815739631653
rechter,0.839630544186,0.86416131258,1.00821852684,1.0413351059,0.838757038116,0.843435943127,0.943189918995,0.916178524494,0.95224916935,0.838638305664,0.943965554237,1.00733935833,0.864795446396,0.911821424961,0.809413969517,0.918160140514,0.819431483746,0.913805246353,0.905988335609,0.940791010857,0.848063826561,0.869764268398,0.903195917606,0.83504652977,0.907691895962,0.819888174534,0.910917103291,0.901752769947,0.857155382633,0.875019609928,1.00031590462,0.831037998199,0.85809648037,0.986673951149,0.93378663063,0.94950813055,0.993239462376,0.911882638931,0.86296069622,0.891210913658,0.856306970119,0.90794813633,0.924122810364,1.02449798584,0.805510878563,0.964542329311,0.91299444437,0.811980187893,1.00110220909,0.874076783657,0.856010735035,0.981926620007,0.849857389927,0.845709443092,0.903425335884,0.957479536533,0.849468708038,0.875086307526,1.02299010754,0.843316197395,0.791845321655,0.920394778252,0.940483212471,0.98296880722,0.901917994022,0.813687324524,0.857841074467,0.902905225754,0.873264789581,0.948082327843,1.00831604004,0.949291467667,0.867392241955,0.71064555645,0.863988995552,0.864463150501,0.845019340515,0.827369749546,0.807999610901,0.844876766205,0.915037989616,0.971433997154,0.971433997154,0.920383512974,0.926177620888,0.839157879353,0.698314428329,0.874078989029,0.857640624046,0.949762940407,0.89183151722,0.0,0.828544557095,0.88988173008,0.808166205883,0.906013131142,0.801237821579,0.748516082764,0.751274347305,0.795334458351,0.902692556381,0.838247060776,0.911470115185,0.880338549614,1.04018616676,0.913093984127,0.882788479328,0.856097280979,0.80104637146,0.970099151134,0.890468239784,0.834635317326,0.853182137012,0.84649682045,0.800343632698,0.889552056789,0.788405001163,0.89276766777,0.762826025486,0.892643690109,0.949938476086,0.927007138729,0.973537445068,0.945863723755,0.883824765682,0.786482095718,0.9119104743,0.87898761034,0.822234749794,0.805525481701,0.896433711052,0.75329208374,0.89983355999,0.873260259628,0.947865724564,0.817607820034,0.972606182098,0.828710079193,0.874226570129,0.920582950115,0.785484611988,0.776727437973,0.881510615349,0.744936347008,0.805570960045,0.778496384621,0.741346776485
blad,0.809647917747,0.754309654236,0.940220415592,0.934203386307,0.808436274529,0.781055748463,0.947062730789,0.86394906044,0.970406472683,0.823093056679,0.891865313053,0.86195898056,0.932152688503,0.932972669601,0.880665361881,0.880319297314,0.79792714119,0.85639834404,0.882961213589,0.708734035492,0.802638053894,0.963274598122,0.936395704746,0.74558454752,0.943450927734,0.819229364395,0.823296248913,0.868417799473,0.797386944294,0.941101491451,0.814749181271,0.961801111698,0.735828757286,0.876759767532,0.865714669228,1.03223693371,0.898461818695,0.874329447746,0.783186972141,0.791586756706,0.79979634285,0.878566384315,0.905585885048,0.80317813158,0.784014523029,0.970981419086,0.955627381802,0.868565797806,0.917621850967,0.96303832531,0.92683583498,0.870877146721,0.880821704865,0.724546194077,0.909807622433,0.985489070415,0.890954852104,0.882811248302,0.883229136467,0.944756031036,0.880524635315,0.811859846115,0.942988634109,0.92727714777,0.861143827438,0.745237827301,0.774948954582,0.881941497326,0.874543845654,0.865163385868,0.949732720852,0.946697950363,0.843235492706,0.812289357185,0.702102005482,0.703084766865,0.870815098286,0.893965959549,0.908368229866,0.857465982437,0.965669393539,0.968995928764,0.968995928764,0.927257359028,0.946477532387,0.834738016129,0.980223357677,0.793299734592,0.836775422096,0.93440836668,0.924140930176,0.828544557095,0.0,0.763180971146,0.960490822792,0.923317372799,0.875798225403,0.867662668228,0.85880792141,0.960239231586,0.855620622635,0.773017823696,1.02514910698,0.825296103954,0.867102205753,0.897458255291,0.68154168129,0.884614944458,0.913432836533,0.927623093128,0.865266382694,0.881251811981,0.904222428799,0.866883099079,0.839023411274,0.900440454483,0.800594806671,0.966407358646,0.786545753479,0.827985644341,0.852287828922,0.881276428699,0.829102516174,0.843320548534,0.90305018425,0.781348049641,0.906792759895,0.7786667943,0.850147128105,0.799504101276,0.835897028446,0.916044056416,0.868827939034,0.730834722519,0.858025431633,0.812201738358,0.889743745327,0.900886178017,0.854174375534,0.905388474464,0.759795486927,0.901387393475,0.835964381695,0.825242161751,0.793729662895,0.887724399567,0.817276060581
